さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:02.36 ID:+lelGiNY0<> GK 1 川口 能活 <br> DF 5 駒野 友一 <br> 13 宮崎 智彦 <br> 19 伊野波 雅彦 <br> 24 チョ ビョングク <br> MF 7 小林 裕紀 <br> 10 山田 大記 <br> 22 チョン ウヨン <br> 33 藤田 義明 <br> FW 11 松浦 拓弥 <br> 18 前田 遼一 <>ジュビロ磐田を応援するにぃ〜 vs新潟
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:29.23 ID:+lelGiNY0<> GK 21 八田 直樹 <br> DF 25 櫻内 渚 <br> MF 6 田中 裕人 <br> 20 山本 脩斗 <br> FW 8 ペク ソンドン <br> 9 山崎 亮平 <br> 17 金園 英学 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:42.67 ID:+lelGiNY0<> GK 21 東口 順昭 <br> DF 3 大井 健太郎 <br> 5 濱田 水輝 <br> 19 金 珍洙 <br> 24 川口 尚紀 <br> MF 6 三門 雄大 <br> 8 レオ シルバ <br> 18 成岡 翔 <br> 23 田中 亜土夢 <br> FW 16 岡本 英也 <br> 20 川又 堅碁 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:54.31 ID:+lelGiNY0<> GK 1 黒河 貴矢 <br> DF 25 村上 佑介 <br> 39 坪内 秀介 <br> MF 7 藤田 征也 <br> 13 酒井 宣福 <br> 15 本間 勲 <br> FW 28 鈴木 武蔵 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:53:52.76 ID:+lelGiNY0<> 主審　村上伸次 <br> 副審　相樂亨　中野卓 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:55:26.99 ID:S8oB4YS80<> 　　（　　　ノ　　<a href="../test/read.cgi/livefoot/1373449922/1" target="_blank">&gt;&gt;1</a>乙みんな夜ごはんは食べたかい？ <br> 　　（　　）　　　　　　　　　　　 ,.-、　　　 ,.-、　　　　,.-、 <br> 　　　且　 ┌┬───‐┐　(,,■)旦~　 (,,■)旦~　 (,,■)旦~ <br> 　（･ω･｀ ）￣）|口|口|口|─|￣￣￣|─|￣￣￣|─|￣￣￣|　　　　　 <br> 　「皿「ＯＯＯ┴Ｏ-Ｏ-Ｏ┘　￣◎￣　　.￣◎￣　　￣◎￣ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:56:22.99 ID:S8oB4YS80<> Jスポ4キター <br> 八塚さんと玉乃氏コンビ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:57:18.55 ID:+lelGiNY0<> 夕日キレー <br>  <br> <a href="../test/read.cgi/livefoot/1373449922/6" target="_blank">&gt;&gt;6</a> <br> いままさに <br> 20周年ユニに煮魚のタレつけちゃわないかドキドキ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:57:32.42 ID:S8oB4YS80<> Ｊスポ3だった <br> ラジオ実況　FMHARO <br> http://www.jcbasimul.com/ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:57:34.09 ID:+lelGiNY0<> 解説玉乃淳ｷﾀ━━━━━━(ﾟ∀ﾟ)━━━━━━ !! <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:58:45.14 ID:S8oB4YS80<> <a href="../test/read.cgi/livefoot/1373449922/8" target="_blank">&gt;&gt;8</a> <br> 煮魚ｳﾏそー(゜¬゜) <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:04.69 ID:T+YCGESD0<> 決めろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:16.96 ID:T+YCGESD0<> くっそおおおおおおおおおおおおおおおおお <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:18.07 ID:4Dpl3uHp0<> えええええええええ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:24.73 ID:LIskuTi90<> 頑張れーーー <br> 逆転するぞーーーー！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:29.02 ID:+lelGiNY0<> 入ってねえええええええええええ <br> 惜しい <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:29.67 ID:kbcOk0CS0<> あああああああああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:32.92 ID:hEw9kk8T0<> 嘘〜ん <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:35.62 ID:q8g5UkgU0<> うそだろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:36.15 ID:7vBuULQ70<> 入っただろ！！！おい！！！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:30:10.64 ID:vBpLmIlDP<> ここだここ <br> マジでここで一気に逆転 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:41.09 ID:Xy8xUP3V0<> 絶対勝て！馬鹿野郎！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:30:41.52 ID:4Y5NddnxP<> 実況が糞すぎてノレないｗ <br> ttp://motto-jimidane.com/jlab-tv/3/s/245672.jpg <br> ttp://motto-jimidane.com/jlab-tv/3/s/245673.jpg <br> ttp://motto-jimidane.com/jlab-tv/3/s/245674.jpg <br> ttp://motto-jimidane.com/jlab-tv/3/s/245675.jpg <br> ttp://motto-jimidane.com/jlab-tv/3/s/245676.jpg <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:42.90 ID:/P1PVV2u0<> 残念無念 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:51.64 ID:+lelGiNY0<> ラッキーｗ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:30:55.47 ID:0D6h0CldO<> 不運すぎる <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:31:11.74 ID:tidcNE0y0<> もう次節以降はウヨンと前田はスタメン外でお願いします。 <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:31:27.07 ID:ein2y8Io0<> ここからここから！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:31:28.69 ID:HAvBtgzN0<> １点とらんとエンジンかからんのはなんとかならんのか？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:31:53.22 ID:S8oB4YS80<> <a href="../test/read.cgi/livefoot/1373449922/473" target="_blank">&gt;&gt;473</a> <br> 暖機運転や <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:31:30.83 ID:vBpLmIlDP<> 成岡さんさようなら <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:32:01.86 ID:Hyo03DHk0<> 新潟のサイド崩壊してるね <br> 3点くらいとれるでしょ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:32:25.42 ID:4Y5NddnxP<> ゾノのシュートうまかったなー <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:32:38.97 ID:S8oB4YS80<> おい小林 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:32:39.95 ID:T+YCGESD0<> 何してんだ小林・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:32:43.66 ID:caJeAjMJ0<> 誰だよ、今の <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:32:44.36 ID:4Dpl3uHp0<> じじいあほか <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:32:57.41 ID:T+YCGESD0<> 康裕は？ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:32:58.75 ID:XqznVLT40<> 集中 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:32:59.72 ID:+lelGiNY0<> 集中だ <br> ガッチリはね返してカウンターな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:33:21.79 ID:S8oB4YS80<> 2011小林はどこいったん <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:33:26.55 ID:4Y5NddnxP<> 実況のひどさにスカパーにクレームを入れるレベル <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:33:14.28 ID:vBpLmIlDP<> いらねーぞそれ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:33:43.81 ID:SFucAzLE0<> はやく山崎いれろや <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:33:46.67 ID:T+YCGESD0<> 枠いれろゾノ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:33:48.21 ID:caJeAjMJ0<> こねええええええええええ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:33:51.86 ID:q8g5UkgU0<> 惜しい！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:33:55.97 ID:XqznVLT40<> おしいいいいいいいいいいいいい <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:33:56.88 ID:+lelGiNY0<> ゾノもうちょい！！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:33:57.92 ID:S8oB4YS80<> ゾノシャーラウィー <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:33:58.16 ID:tidcNE0y0<> 康裕は怪我って前の方で誰か書いてたよ。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:34:00.19 ID:kbcOk0CS0<> あああああああああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:34:03.88 ID:T+YCGESD0<> どフリーじゃねかクソ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:34:04.83 ID:4Dpl3uHp0<> ゾノいいぞいいぞ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:34:05.71 ID:/P1PVV2u0<> ゾノええぞ！ <br> 前田からポジション奪ったれ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:34:06.72 ID:hEw9kk8T0<> ええ感じや <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:34:15.93 ID:4Y5NddnxP<> ゾノおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおお <br>  <br> 理想の前田をゾノに見た <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:34:50.53 ID:+lelGiNY0<> ここ集中な！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:34:25.04 ID:vBpLmIlDP<> んんんんんんんんんんん <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:34:53.48 ID:T+YCGESD0<> <a href="../test/read.cgi/livefoot/1373449922/495" target="_blank">&gt;&gt;495</a> <br> そっか <br> ボランチに康裕入れればよくなりそうな気がしたんだ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:35:04.85 ID:7vBuULQ70<> あかん。入りそう... <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:35:11.90 ID:Pve8rTSG0<> 落日のエース前田サン <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:35:25.56 ID:caJeAjMJ0<> あぶねぇw <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:35:33.49 ID:T+YCGESD0<> クリアちゃんとせいや <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:35:41.15 ID:4Y5NddnxP<> 決まらなければ100点じゃねーよ <br>  <br> 集中！！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:35:52.84 ID:Hyo03DHk0<> 新潟とりにきてるな <br> カウンターで逆転やな <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:35:54.37 ID:K6fz6zo0O<> 見れて無いけどスカパー！の実況どんな感じで酷いの？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:36:03.22 ID:T+YCGESD0<> もっと早く出せよ能活 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:36:25.04 ID:S8oB4YS80<> <a href="../test/read.cgi/livefoot/1373449922/512" target="_blank">&gt;&gt;512</a> <br> 一旦落ち着かせた <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:36:31.64 ID:4Y5NddnxP<> おしい！ <br>  <br> ゾノもう１点頼む！！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:36:58.52 ID:4Dpl3uHp0<> 11年アウェイ仙台戦のゾノゴールみたいのが見たい <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:37:00.99 ID:caJeAjMJ0<> さあ、こっから <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:37:18.39 ID:S8oB4YS80<> <a href="../test/read.cgi/livefoot/1373449922/515" target="_blank">&gt;&gt;515</a> <br> なお引き分け <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:37:20.17 ID:q8g5UkgU0<> あっぶね <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:37:29.83 ID:Pve8rTSG0<> <a href="../test/read.cgi/livefoot/1373449922/511" target="_blank">&gt;&gt;511</a> <br> 解説のタマノとかいうのが、酷すぎる <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:37:32.79 ID:ein2y8Io0<> 山崎まだー？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:37:35.83 ID:caJeAjMJ0<> やっぱり右からやられるんだよなぁ… <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:37:37.19 ID:4Y5NddnxP<> 糞クロスで助かった・・・ファードフリーで１点モノ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:37:48.50 ID:Fn5rikBD0<> たまのをどうにかしてくれｗｗｗｗ <br> おなかいたいｗｗｗｗｗ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:37:49.41 ID:nv78SOnU0<> 酒飲みながら解説してんのかこのオッサン <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:38:13.75 ID:nv78SOnU0<> 8塚さんもう無視してるもんな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:38:26.33 ID:i+lg4vhd0<> 新潟も相当gdgdだから助かってるな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:38:39.76 ID:4Dpl3uHp0<> 　 ∧＿∧　ﾊﾟｰﾝ <br> 　（　・∀・） <br> 　　　⊂彡☆))Д´)　<a href="../test/read.cgi/livefoot/1373449922/517" target="_blank">&gt;&gt;517</a> <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:38:53.16 ID:T+YCGESD0<> 打ってけゾノ <br> すごい意識高いぞ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:38:58.88 ID:4Y5NddnxP<> ゾノはじまってる！！！ <br> いけるで！！！ <br>  <br> 東口つえええ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:39:02.68 ID:LIskuTi90<> ゾノ―――― <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:39:03.60 ID:caJeAjMJ0<> さあ決めよう <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:39:12.84 ID:K6fz6zo0O<> 玉ノとか言う奴噂でしか聞いた事無いが面白いんじゃなくてイライラすんのか <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:39:23.26 ID:4Y5NddnxP<> 本当はボランチを変えたいけど・・・まあ妥当か <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:39:33.52 ID:T+YCGESD0<> 現状でベストの選択か <br> 決めれええええええええええええええええええええええええええええええええ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:39:33.97 ID:S8oB4YS80<> ｷﾞｭﾝ崎きた <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:39:35.47 ID:q8g5UkgU0<> うわー <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:39:39.39 ID:4Dpl3uHp0<> ビョングクこねえええええ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:39:48.34 ID:ein2y8Io0<> ダメだよー叩きつけなきゃwww <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:39:55.68 ID:LIskuTi90<> ギュン来い！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:39:56.74 ID:kbcOk0CS0<> 兄貴いいいいいいいいいいいいいいいいいいい <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:39:57.81 ID:G2ZFwNoU0<> ガキみたいな実況何？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:40:02.87 ID:WNOCct9d0<> お前もういらんwww <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:40:04.53 ID:nv78SOnU0<> 解説は願望を語る役じゃねーぞｗｗ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:40:18.68 ID:caJeAjMJ0<> 玉乃いいじゃん。素人そのものの感想で。w <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:40:20.69 ID:Hyo03DHk0<> 新潟にホームで勝てなかったら、いったいどこになら勝てるんだ？ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:40:38.37 ID:4Y5NddnxP<> ヤンツーも動いてきた <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:40:49.56 ID:T+YCGESD0<> なんだみんな玉乃初めてなのか？ <br> デフォ過ぎてなんも気にならんｗ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:40:58.67 ID:Xy8xUP3V0<> 頼むから勝ち越せ！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:41:09.25 ID:BTX38AgqO<> ギュンギュン、逆転ゴール頼む！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:41:23.51 ID:T+YCGESD0<> もう10分切ってるよ <br> さあ勝ち越せ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:41:29.45 ID:Pve8rTSG0<> タマノって、大井と同い年(29)とか言ってたぞ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:41:34.85 ID:4Dpl3uHp0<> <a href="../test/read.cgi/livefoot/1373449922/547" target="_blank">&gt;&gt;547</a> <br> 玉乃うちの試合ってあったっけ？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:41:48.80 ID:T+YCGESD0<> 小林それができるんだからもっと積極的にいけよ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:41:51.93 ID:4Y5NddnxP<> 実況氏ね！！！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:41:55.36 ID:z4aArf4nO<> 勝つよ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:41:57.14 ID:q8g5UkgU0<> 確かにゾノに集まってる <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:41:59.53 ID:LIskuTi90<> 惜しいーーー <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:42:14.52 ID:7vBuULQ70<> 解説死ね！！！！！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:42:15.66 ID:caJeAjMJ0<> <a href="../test/read.cgi/livefoot/1373449922/552" target="_blank">&gt;&gt;552</a> <br> あるある。チンコ会議の謎を解いたぞ。w <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:42:16.26 ID:rj5IomDa0<> わぁ嬉しい9分もある <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:42:42.20 ID:4Y5NddnxP<> ポエムターン！！！ <br> があああ <br> 兄貴ぎりぎり・・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:42:44.65 ID:S8oB4YS80<> 兄貴ナイス <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:42:47.40 ID:4Dpl3uHp0<> <a href="../test/read.cgi/livefoot/1373449922/559" target="_blank">&gt;&gt;559</a> <br> ああ！ｗ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:42:58.17 ID:ein2y8Io0<> 兄貴ナイス！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:01.08 ID:G2ZFwNoU0<> 解説の精神年齢低すぎ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:43:22.81 ID:4Y5NddnxP<> <a href="../test/read.cgi/livefoot/1373449922/559" target="_blank">&gt;&gt;559</a> <br> その時より確実にひどくなってる <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:24.02 ID:T+YCGESD0<> あぶねえええええええええええええええええええええええええええ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:26.26 ID:S8oB4YS80<> やめてｗ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:26.93 ID:uaZMIAOm0<> あと何分？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:26.58 ID:4Dpl3uHp0<> ぎゃああああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:28.84 ID:caJeAjMJ0<> こえええええええええ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:43:29.68 ID:BTX38AgqO<> だんだんゴールが近づいてるぞ。あと数分後にはキター！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:36.83 ID:Pve8rTSG0<> あぶねぇw <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:39.80 ID:Fn5rikBD0<> ほんと玉乃おまえがやめてｗｗｗｗｗｗ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:40.92 ID:LIskuTi90<> こ、怖かった &gt;_&lt; <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:49.59 ID:T+YCGESD0<> あやうくオウンさんじゃねえか <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:43:29.67 ID:vBpLmIlDP<> 勝たないと <br> 勝ってこそだ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:43:58.32 ID:G2ZFwNoU0<> やめてーじゃねーよクソガキ！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:44:17.30 ID:7vBuULQ70<> 玉乃いい加減にしろ！！！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:44:19.10 ID:4Y5NddnxP<> やめて〜 <br>  <br> じゃねーよ糞が <br> まじで視聴妨害レベル <br> 金はらって見てんねんぞ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:44:42.45 ID:caJeAjMJ0<> 柏逆転、湘南追いつかれる <br>  <br> さあ、行くでー！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:44:53.68 ID:S8oB4YS80<> <a href="../test/read.cgi/livefoot/1373449922/569" target="_blank">&gt;&gt;569</a> <br> 5分 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:45:12.21 ID:caJeAjMJ0<> 違った、鳥栖追いつかれる、だ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:45:22.26 ID:T+YCGESD0<> この時間帯で停滞させんな <br> 早く前に持っていけ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:45:24.19 ID:S8oB4YS80<> 勝たないとだめ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:45:29.98 ID:BTX38AgqO<> 湘南、柏に逆転された <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:46:03.34 ID:4Y5NddnxP<> ザキヤマ主張しろ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:46:18.48 ID:ein2y8Io0<> 勝つぞ！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:46:26.79 ID:caJeAjMJ0<> この苦しい中で勝つ事こそ次に繋がるんだぜ！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:46:41.49 ID:T+YCGESD0<> おいいいいいいいいいいいいいいいいいいいいいいいいいいい <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:46:53.77 ID:caJeAjMJ0<> いいかげんにしろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:46:54.89 ID:T+YCGESD0<> 何回目だチョこらあああああああああああああああ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:46:58.86 ID:4Y5NddnxP<> 兄貴セーフティーに・・・駒吉ナイスカバー <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:46:59.10 ID:S8oB4YS80<> 軽率プレーマジでいかん <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:47:03.59 ID:Fn5rikBD0<> チョふざけんなよ！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:47:04.03 ID:4Dpl3uHp0<> なんでそこで集中欠くよ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:47:07.47 ID:BTX38AgqO<> 勝ちたいよ〜！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:47:19.66 ID:Pve8rTSG0<> 耐えろー <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:47:24.22 ID:4Y5NddnxP<> ttp://motto-jimidane.com/jlab-tv/3/s/245680.jpg <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:47:28.73 ID:ein2y8Io0<> 交替組がんばれよおおおお <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:47:38.71 ID:T+YCGESD0<> 急げ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:47:59.14 ID:SFucAzLE0<> しねやくそチョン <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:48:00.49 ID:LIskuTi90<> 頑張れっ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:48:08.58 ID:Fn5rikBD0<> <a href="../test/read.cgi/livefoot/1373449922/600" target="_blank">&gt;&gt;600</a> <br> <a href="../test/read.cgi/livefoot/1373449922/599" target="_blank">&gt;&gt;599</a> <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:48:23.84 ID:T+YCGESD0<> いきなり停滞するよなあ <br> なんなんだこの継続性のなさは・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:48:26.16 ID:S8oB4YS80<> びびった <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:48:27.17 ID:4Y5NddnxP<> ザキヤマあかんなあ <br>  <br> 藤田ナイスクリア <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:48:28.19 ID:q8g5UkgU0<> うるせえw <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:48:30.92 ID:Fn5rikBD0<> うわあああああああああああああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:48:37.62 ID:caJeAjMJ0<> こええええええ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:48:47.22 ID:BTX38AgqO<> 逆転！逆転！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:48:50.60 ID:7vBuULQ70<> うわああああああーwwwwwwwwww <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:48:28.77 ID:vBpLmIlDP<> 決めてこい！意地見せろ！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:49:05.15 ID:T+YCGESD0<> 早く早く <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:49:05.85 ID:Pve8rTSG0<> 藤田、また泣くとこだったね <>
